118,117,2025-10-20 19:16:38,web,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",691,1
119,118,2025-10-20 09:32:38,telefono,clopidogrel,34.0,"Sí, Clopidogrel 20UI (Cápsula) – Stock: 79 unidades. Ubicación: Sede Oriente Pasto, Calle 28 No. 71-20 (Pasto). Actualizado: 2025-10-20.",191,1
120,119,2025-10-20 17:17:38,whatsapp,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",555,1
121,120,2025-10-20 12:47:38,whatsapp,atorvastatina,62.0,"Sí, Atorvastatina 850mg (Crema) – Stock: 443 unidades. Ubicación: Sede Norte Bucaramanga, Calle 61 No. 52-16 (Bucaramanga). Actualizado: 2025-10-16.",627,1
122,121,2025-10-20 13:18:38,telefono,clopidogrel,34.0,"Sí, Clopidogrel 20UI (Cápsula) – Stock: 443 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-26.",625,1
123,122,2025-10-20 16:00:38,web,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",634,1
124,123,2025-10-20 20:55:38,telefono,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",774,1
125,124,2025-10-21 00:06:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,247,0
126,125,2025-10-20 15:25:38,web,losartán,102.0,"Sí, Losartán 20g (Tableta) – Stock: 420 unidades. Ubicación: Sede San Martín Ibagué, Transversal 127 No. 37-52 (Ibagué). Actualizado: 2025-10-12.",666,1
127,126,2025-10-21 00:25:38,web,diclofenaco,17.0,"Sí, Diclofenaco 125ml (Suspensión) – Stock: 410 unidades. Ubicación: Sede Oriente Cúcuta, Diagonal 149 No. 63-20 (Cúcuta). Actualizado: 2025-10-15.",1182,1
128,127,2025-10-21 02:36:38,telefono,clopidogrel,,No se encontró el medicamento solicitado en el inventario simulado.,1104,0
129,128,2025-10-21 00:59:38,web,ampicilina,52.0,"Sí, Ampicilina 10ml (Crema) – Stock: 337 unidades. Ubicación: Sede Santa María Bogotá, Calle 95 No. 75-71 (Bogotá). Actualizado: 2025-09-30.",1050,1
130,129,2025-10-20 10:28:38,whatsapp,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",119,1
131,130,2025-10-20 22:44:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,895,0
132,131,2025-10-20 17:41:38,web,clopidogrel,34.0,"Sí, Clopidogrel 20UI (Cápsula) – Stock: 443 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-26.",687,1
133,132,2025-10-21 05:03:38,whatsapp,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",695,1
134,133,2025-10-20 19:28:38,telefono,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",864,1
135,134,2025-10-20 21:59:38,telefono,clopidogrel,34.0,"Sí, Clopidogrel 20UI (Cápsula) – Stock: 443 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-26.",539,1
136,135,2025-10-21 01:34:38,whatsapp,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",136,1
137,136,2025-10-20 21:43:38,telefono,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",478,1
138,137,2025-10-21 03:53:38,whatsapp,omeprazol,80.0,"Sí, Omeprazol 5mcg (Suspensión) – Stock: 307 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-10-03.",656,1
139,138,2025-10-21 02:55:38,web,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",157,1
140,139,2025-10-21 04:07:38,whatsapp,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 405 unidades. Ubicación: Sede Parque Bogotá, Transversal 114 No. 28-66 (Bogotá). Actualizado: 2025-10-02.",410,1
141,140,2025-10-20 21:02:38,whatsapp,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",161,1
142,141,2025-10-21 03:24:38,telefono,losartán,102.0,"Sí, Losartán 20g (Tableta) – Stock: 444 unidades. Ubicación: Sede San Martín Cúcuta, Carrera 68 No. 51-17 (Cúcuta). Actualizado: 2025-10-19.",399,1
143,142,2025-10-20 12:52:38,telefono,atorvastatina,62.0,"Sí, Atorvastatina 850mg (Crema) – Stock: 443 unidades. Ubicación: Sede Norte Bucaramanga, Calle 61 No. 52-16 (Bucaramanga). Actualizado: 2025-10-16.",276,1
144,143,2025-10-20 12:32:38,whatsapp,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,256,0
145,144,2025-10-20 23:56:38,web,losartán,102.0,"Sí, Losartán 20g (Tableta) – Stock: 444 unidades. Ubicación: Sede San Martín Cúcuta, Carrera 68 No. 51-17 (Cúcuta). Actualizado: 2025-10-19.",88,1
146,145,2025-10-20 18:37:38,web,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",692,1
147,146,2025-10-20 19:23:38,whatsapp,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",859,1
148,147,2025-10-20 07:00:38,web,omeprazol,20.0,"Sí, Omeprazol 500UI (Suspensión) – Stock: 440 unidades. Ubicación: Sede Sur Villavicencio, Diagonal 12 No. 7-71 (Villavicencio). Actualizado: 2025-10-12.",307,1
149,148,2025-10-21 02:51:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,178,0
150,149,2025-10-20 10:44:38,whatsapp,omeprazol,35.0,"Sí, Omeprazol 1000ml (Polvo) – Stock: 399 unidades. Ubicación: Sede Occidente Popayán, Calle 25 No. 56-46 (Popayán). Actualizado: 2025-09-24.",912,1
151,150,2025-10-21 05:22:38,telefono,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",233,1
152,151,2025-10-20 11:40:38,telefono,atorvastatina,62.0,"Sí, Atorvastatina 850mg (Crema) – Stock: 443 unidades. Ubicación: Sede Norte Bucaramanga, Calle 61 No. 52-16 (Bucaramanga). Actualizado: 2025-10-16.",645,1
153,152,2025-10-20 14:40:38,telefono,metformina,,No se encontró el medicamento solicitado en el inventario simulado.,777,0
154,153,2025-10-20 14:08:38,whatsapp,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",457,1
155,154,2025-10-20 16:23:38,telefono,clopidogrel,34.0,"Sí, Clopidogrel 20UI (Cápsula) – Stock: 443 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-26.",610,1
156,155,2025-10-20 16:32:38,telefono,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,90,0
157,156,2025-10-21 05:19:38,telefono,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",90,1
158,157,2025-10-20 13:20:38,web,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",95,1
159,158,2025-10-20 23:16:38,whatsapp,ibuprofeno,117.0,"Sí, Ibuprofeno 850g (Solución inyectable) – Stock: 340 unidades. Ubicación: Sede Sur Villavicencio, Diagonal 12 No. 7-71 (Villavicencio). Actualizado: 2025-10-18.",383,1
160,159,2025-10-20 22:52:38,whatsapp,acetaminofén,116.0,"Sí, Acetaminofén 5g (Solución inyectable) – Stock: 445 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-22.",1157,1
161,160,2025-10-20 14:00:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,628,0
162,161,2025-10-20 14:19:38,whatsapp,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",732,1
163,162,2025-10-20 12:44:38,web,losartán,93.0,"Sí, Losartán 750ml (Ungüento) – Stock: 439 unidades. Ubicación: Sede Occidente Santa Marta, Carrera 80 No. 71-2 (Santa Marta). Actualizado: 2025-10-17.",816,1
164,163,2025-10-20 19:12:38,web,dexametasona,85.0,"Sí, Dexametasona 10UI (Jarabe) – Stock: 182 unidades. Ubicación: Sede Occidente Popayán, Calle 25 No. 56-46 (Popayán). Actualizado: 2025-10-21.",128,1
165,164,2025-10-21 02:11:38,web,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 401 unidades. Ubicación: Sede Norte Cúcuta, Transversal 4 No. 19-53 (Cúcuta). Actualizado: 2025-10-05.",1125,1
166,165,2025-10-20 06:26:38,whatsapp,dexametasona,99.0,"Sí, Dexametasona 500mcg (Ungüento) – Stock: 412 unidades. Ubicación: Sede Sur Barranquilla, Transversal 47 No. 36-60 (Barranquilla). Actualizado: 2025-10-04.",1124,1
167,166,2025-10-20 06:27:38,whatsapp,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",131,1
168,167,2025-10-20 20:53:38,web,omeprazol,20.0,"Sí, Omeprazol 500UI (Suspensión) – Stock: 440 unidades. Ubicación: Sede Sur Villavicencio, Diagonal 12 No. 7-71 (Villavicencio). Actualizado: 2025-10-12.",990,1
169,168,2025-10-20 12:37:38,whatsapp,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",785,1
170,169,2025-10-20 15:08:38,whatsapp,atorvastatina,62.0,"Sí, Atorvastatina 850mg (Crema) – Stock: 443 unidades. Ubicación: Sede Norte Bucaramanga, Calle 61 No. 52-16 (Bucaramanga). Actualizado: 2025-10-16.",81,1
171,170,2025-10-20 16:11:38,web,metformina,89.0,"Sí, Metformina 125UI (Suspensión) – Stock: 446 unidades. Ubicación: Sede Norte Armenia, Carrera 50 No. 28-62 (Armenia). Actualizado: 2025-10-14.",179,1
172,171,2025-10-20 15:49:38,whatsapp,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",249,1
173,172,2025-10-21 00:40:38,whatsapp,losartán,102.0,"Sí, Losartán 20g (Tableta) – Stock: 444 unidades. Ubicación: Sede San Martín Cúcuta, Carrera 68 No. 51-17 (Cúcuta). Actualizado: 2025-10-19.",199,1
174,173,2025-10-20 07:35:38,web,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",409,1
175,174,2025-10-20 11:18:38,web,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",98,1
176,175,2025-10-20 20:06:38,web,losartán,102.0,"Sí, Losartán 20g (Tableta) – Stock: 444 unidades. Ubicación: Sede San Martín Cúcuta, Carrera 68 No. 51-17 (Cúcuta). Actualizado: 2025-10-19.",145,1
177,176,2025-10-20 18:16:38,telefono,acetaminofén,63.0,"Sí, Acetaminofén 5ml (Tableta) – Stock: 309 unidades. Ubicación: Sede Centro Manizales, Transversal 87 No. 52-22 (Manizales). Actualizado: 2025-09-29.",301,1
178,177,2025-10-21 04:56:38,web,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",855,1
179,178,2025-10-20 06:23:38,web,ampicilina,52.0,"Sí, Ampicilina 10ml (Crema) – Stock: 450 unidades. Ubicación: Sede Occidente Ibagué, Diagonal 12 No. 56-1 (Ibagué). Actualizado: 2025-10-12.",772,1
180,179,2025-10-20 19:54:38,telefono,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",174,1
181,180,2025-10-21 00:05:38,telefono,salbutamol,71.0,"Sí, Salbutamol 1000UI (Polvo) – Stock: 289 unidades. Ubicación: Sede Oriente Cúcuta, Transversal 63 No. 60-73 (Cúcuta). Actualizado: 2025-09-23.",685,1
182,181,2025-10-20 09:17:38,whatsapp,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,573,0
183,182,2025-10-21 04:19:38,web,ampicilina,52.0,"Sí, Ampicilina 10ml (Crema) – Stock: 450 unidades. Ubicación: Sede Occidente Ibagué, Diagonal 12 No. 56-1 (Ibagué). Actualizado: 2025-10-12.",806,1
184,183,2025-10-21 05:11:38,web,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",813,1
185,184,2025-10-20 16:41:38,web,atorvastatina,62.0,"Sí, Atorvastatina 850mg (Crema) – Stock: 311 unidades. Ubicación: Sede Parque Bucaramanga, Carrera 52 No. 59-45 (Bucaramanga). Actualizado: 2025-09-30.",513,1
186,185,2025-10-20 09:35:38,web,metformina,89.0,"Sí, Metformina 125UI (Suspensión) – Stock: 446 unidades. Ubicación: Sede Norte Armenia, Carrera 50 No. 28-62 (Armenia). Actualizado: 2025-10-14.",456,1
187,186,2025-10-20 05:33:38,whatsapp,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",655,1
188,187,2025-10-20 21:42:38,whatsapp,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",372,1
189,188,2025-10-20 13:33:38,telefono,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,1039,0
190,189,2025-10-20 08:27:38,whatsapp,ampicilina,52.0,"Sí, Ampicilina 10ml (Crema) – Stock: 450 unidades. Ubicación: Sede Occidente Ibagué, Diagonal 12 No. 56-1 (Ibagué). Actualizado: 2025-10-12.",322,1
191,190,2025-10-20 14:50:38,telefono,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",941,1
192,191,2025-10-20 10:32:38,web,metformina,89.0,"Sí, Metformina 125UI (Suspensión) – Stock: 446 unidades. Ubicación: Sede Norte Armenia, Carrera 50 No. 28-62 (Armenia). Actualizado: 2025-10-14.",407,1
193,192,2025-10-21 00:07:38,web,omeprazol,80.0,"Sí, Omeprazol 5mcg (Suspensión) – Stock: 304 unidades. Ubicación: Sede Oriente Cúcuta, Diagonal 149 No. 63-20 (Cúcuta). Actualizado: 2025-10-17.",202,1
194,193,2025-10-20 07:51:38,telefono,metformina,89.0,"Sí, Metformina 125UI (Suspensión) – Stock: 446 unidades. Ubicación: Sede Norte Armenia, Carrera 50 No. 28-62 (Armenia). Actualizado: 2025-10-14.",1058,1
195,194,2025-10-21 03:00:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,398,0
196,195,2025-10-21 02:36:38,whatsapp,ampicilina,52.0,"Sí, Ampicilina 10ml (Crema) – Stock: 450 unidades. Ubicación: Sede Occidente Ibagué, Diagonal 12 No. 56-1 (Ibagué). Actualizado: 2025-10-12.",251,1
197,196,2025-10-20 10:00:38,web,azitromicina,59.0,"Sí, Azitromicina 750mg (Polvo) – Stock: 254 unidades. Ubicación: Sede La Esperanza Manizales, Carrera 46 No. 67-60 (Manizales). Actualizado: 2025-10-05.",583,1
198,197,2025-10-20 16:28:38,web,losartán,102.0,"Sí, Losartán 20g (Tableta) – Stock: 444 unidades. Ubicación: Sede San Martín Cúcuta, Carrera 68 No. 51-17 (Cúcuta). Actualizado: 2025-10-19.",1108,1
199,198,2025-10-20 06:08:38,telefono,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,493,0
200,199,2025-10-20 06:40:38,web,metformina,89.0,"Sí, Metformina 125UI (Suspensión) – Stock: 278 unidades. Ubicación: Sede San Martín Cúcuta, Transversal 139 No. 5-80 (Cúcuta). Actualizado: 2025-10-08.",642,1
201,200,2025-10-20 16:51:38,whatsapp,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",531,1
202,201,2025-10-20 16:58:38,whatsapp,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",1081,1
203,202,2025-10-20 09:21:38,whatsapp,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",681,1
204,203,2025-10-20 18:42:38,telefono,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,362,0
205,204,2025-10-21 00:34:38,whatsapp,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",304,1
206,205,2025-10-20 18:32:38,telefono,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",553,1
207,206,2025-10-20 19:10:38,telefono,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 276 unidades. Ubicación: Sede Oriente Popayán, Transversal 30 No. 9-52 (Popayán). Actualizado: 2025-10-21.",305,1
208,207,2025-10-20 19:39:38,web,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",92,1
209,208,2025-10-20 13:47:38,whatsapp,dexametasona,83.0,"Sí, Dexametasona 10mcg (Cápsula) – Stock: 395 unidades. Ubicación: Sede Oriente Bogotá, Calle 45 No. 61-67 (Bogotá). Actualizado: 2025-10-20.",186,1
210,209,2025-10-20 21:09:38,web,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",374,1
211,210,2025-10-20 15:47:38,telefono,acetaminofén,63.0,"Sí, Acetaminofén 5ml (Tableta) – Stock: 309 unidades. Ubicación: Sede Centro Manizales, Transversal 87 No. 52-22 (Manizales). Actualizado: 2025-09-29.",1079,1
212,211,2025-10-20 14:53:38,telefono,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",1145,1
213,212,2025-10-20 12:16:38,web,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 448 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 142 No. 17-25 (Pasto). Actualizado: 2025-10-21.",678,1
214,213,2025-10-21 04:40:38,web,clopidogrel,34.0,"Sí, Clopidogrel 20UI (Cápsula) – Stock: 443 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-26.",860,1
215,214,2025-10-20 07:36:38,whatsapp,azitromicina,74.0,"Sí, Azitromicina 10g (Crema) – Stock: 446 unidades. Ubicación: Sede Oriente Bucaramanga, Carrera 40 No. 48-21 (Bucaramanga). Actualizado: 2025-09-29.",767,1
216,215,2025-10-21 01:34:38,web,clopidogrel,27.0,"Sí, Clopidogrel 750g (Jarabe) – Stock: 433 unidades. Ubicación: Sede Parque Pasto, Carrera 117 No. 71-19 (Pasto). Actualizado: 2025-09-29.",186,1
217,216,2025-10-21 02:48:38,telefono,acetaminofén,116.0,"Sí, Acetaminofén 5g (Solución inyectable) – Stock: 320 unidades. Ubicación: Sede Oriente Bogotá, Calle 45 No. 61-67 (Bogotá). Actualizado: 2025-10-04.",81,1
218,217,2025-10-20 11:34:38,whatsapp,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",523,1
219,218,2025-10-21 03:16:38,telefono,metformina,,No se encontró el medicamento solicitado en el inventario simulado.,575,0
220,219,2025-10-20 20:04:38,telefono,acetaminofén,63.0,"Sí, Acetaminofén 5ml (Tableta) – Stock: 397 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-15.",291,1
221,220,2025-10-21 01:55:38,whatsapp,dexametasona,99.0,"Sí, Dexametasona 500mcg (Ungüento) – Stock: 315 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-10-13.",104,1
222,221,2025-10-21 02:20:38,web,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",153,1
223,222,2025-10-21 02:15:38,telefono,salbutamol,101.0,"Sí, Salbutamol 850UI (Polvo) – Stock: 449 unidades. Ubicación: Sede La Esperanza Cali, Transversal 124 No. 28-52 (Cali). Actualizado: 2025-09-25.",972,1
224,223,2025-10-20 16:17:38,whatsapp,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,1042,0
225,224,2025-10-20 18:29:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,165,0
226,225,2025-10-20 15:02:38,whatsapp,omeprazol,20.0,"Sí, Omeprazol 500UI (Suspensión) – Stock: 440 unidades. Ubicación: Sede Sur Villavicencio, Diagonal 12 No. 7-71 (Villavicencio). Actualizado: 2025-10-12.",792,1
227,226,2025-10-20 23:52:38,web,ampicilina,52.0,"Sí, Ampicilina 10ml (Crema) – Stock: 450 unidades. Ubicación: Sede Occidente Ibagué, Diagonal 12 No. 56-1 (Ibagué). Actualizado: 2025-10-12.",1122,1
228,227,2025-10-20 06:11:38,whatsapp,acetaminofén,116.0,"Sí, Acetaminofén 5g (Solución inyectable) – Stock: 445 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-22.",216,1
229,228,2025-10-20 22:32:38,telefono,atorvastatina,62.0,"Sí, Atorvastatina 850mg (Crema) – Stock: 443 unidades. Ubicación: Sede Norte Bucaramanga, Calle 61 No. 52-16 (Bucaramanga). Actualizado: 2025-10-16.",88,1
230,229,2025-10-20 14:46:38,web,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",866,1
231,230,2025-10-20 23:49:38,telefono,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",205,1
232,231,2025-10-20 22:56:38,web,metformina,89.0,"Sí, Metformina 125UI (Suspensión) – Stock: 446 unidades. Ubicación: Sede Norte Armenia, Carrera 50 No. 28-62 (Armenia). Actualizado: 2025-10-14.",1036,1
233,232,2025-10-20 12:56:38,telefono,diclofenaco,90.0,"Sí, Diclofenaco 750g (Polvo) – Stock: 450 unidades. Ubicación: Sede Occidente Pereira, Diagonal 103 No. 48-57 (Pereira). Actualizado: 2025-09-21.",421,1
234,233,2025-10-20 07:10:38,whatsapp,acetaminofén,70.0,"Sí, Acetaminofén 5mg (Suspensión) – Stock: 372 unidades. Ubicación: Sede Oriente Cúcuta, Diagonal 149 No. 63-20 (Cúcuta). Actualizado: 2025-10-12.",1064,1
235,234,2025-10-20 19:56:38,web,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,369,0
236,235,2025-10-20 05:50:38,telefono,acetaminofén,116.0,"Sí, Acetaminofén 5g (Solución inyectable) – Stock: 445 unidades. Ubicación: Sede Norte Popayán, Transversal 71 No. 6-1 (Popayán). Actualizado: 2025-09-22.",1070,1
237,236,2025-10-20 17:30:38,telefono,amoxicilina 500mg,,No se encontró el medicamento solicitado en el inventario simulado.,969,0
238,237,2025-10-20 19:38:38,web,dexametasona,67.0,"Sí, Dexametasona 10UI (Tableta) – Stock: 450 unidades. Ubicación: Sede La Esperanza Pasto, Diagonal 129 No. 70-64 (Pasto). Actualizado: 2025-10-07.",478,1
239,238,2025-10-20 06:09:38,web,ibuprofeno,88.0,"Sí, Ibuprofeno 20mcg (Jarabe) – Stock: 447 unidades. Ubicación: Sede Occidente Santa Marta, Transversal 30 No. 70-29 (Santa Marta). Actualizado: 2025-10-11.",857,1
